STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,vehicle,Vehicles,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2006,,5091,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2007,,4949,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2008,,4477,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2009,,4152,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2010,,3648,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2011,,4009,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2012,,3600,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2013,,3339,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2014,,3377,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2015,,3459,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2016,,3206,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2017,,3180,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2018,,3275,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2019,,3046,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2020,,2719,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2021,,2562,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2022,,2788,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DE,Germany,2023,,2839,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,1999,,514,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2000,,498,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2001,,431,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2002,,463,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2003,,432,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2004,,369,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2005,,331,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2006,,306,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2007,,406,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2008,,406,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2009,,303,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2010,,255,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2011,,220,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2012,,167,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2013,,191,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2014,,182,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2015,,178,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2016,,211,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2017,,175,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2018,,171,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2019,,199,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2020,,163,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2021,,130,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2022,,154,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,DK,Denmark,2023,,162,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,1999,,232,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2000,,204,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2001,,199,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2002,,223,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2003,,164,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2004,,170,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2005,,170,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2006,,204,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2007,,196,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2008,,132,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2009,,98,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2010,,79,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2011,,101,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2012,,87,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2013,,81,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2014,,78,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2015,,67,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2016,,71,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2017,,48,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2018,,67,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2019,,52,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2020,,59,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2021,,55,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2022,,49,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EE,Estonia,2023,,59,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,1999,,2116,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2000,,2037,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2001,,1880,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2002,,1634,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2003,,1605,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2004,,1670,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2005,,1658,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2006,,1657,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2007,,1612,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2008,,1553,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2009,,1456,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2010,,1258,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2011,,1141,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2012,,988,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2013,,879,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2014,,795,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2015,,793,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2016,,824,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2017,,731,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2018,,700,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2019,,688,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2020,,584,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2021,,624,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2022,,654,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EL,Greece,2023,,637,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,1999,,5738,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2000,,5777,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2001,,5516,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2002,,5347,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2003,,5400,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2004,,4741,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2005,,4442,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2006,,4104,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2007,,3822,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2008,,3098,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2009,,2714,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2010,,2479,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2011,,2060,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2012,,1902,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2013,,1680,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2014,,1688,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2015,,1689,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2016,,1810,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2017,,1830,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2018,,1806,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2019,,1755,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2020,,1370,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2021,,1533,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2022,,1746,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,ES,Spain,2023,,1806,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1999,,54757,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2000,,53482,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2001,,51360,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2002,,50425,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2003,,47404,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2004,,44527,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2005,,42607,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2006,,40420,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2007,,40091,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2008,,36932,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2009,,33022,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2010,,29611,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2011,,28748,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2012,,26500,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,,24226,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,,24136,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,24358,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,23808,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,23392,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,,23327,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,,22756,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,,18830,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,,19912,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,,20652,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,,20380,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,1999,,431,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2000,,396,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2001,,433,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2002,,415,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2003,,379,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2004,,375,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2005,,379,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2006,,336,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2007,,380,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2008,,344,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2009,,279,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,FI,Finland,2010,,272,,,,,
